plateid, locationid, ra, dec, apgver, vdone, vplan, SN, history
9507, 2421, 128.877822876, 26.2650623322, 100, 1, 1, 6521.4718, 57830,
9508, 2422, 126.14364624, 26.0556755066, 100, 2, 1, 9726.8663, 57833,57834,
9509, 2423, 123.503608704, 25.8833026886, 100, 2, 1, 6233.8184, 57748,57749,
9510, 2424, 126.954071045, 28.1532592773, 100, 2, 1, 10771.7442, 57860,57861,
9511, 2425, 129.89465332, 3.64156675339, 100, 6, 1, 8841.0594, 58080,58081,58082,58083,57840,58079,
9512, 2426, 139.023086548, 1.13174831867, 100, 2, 1, 9964.1239, 57843,57846,
9513, 2427, 29.9444970703, 13.5653728553, 100, 1, 1, 5401.88710543, 58015,
9514, 2428, 32.5617904663, 13.2934484482, 100, 3, 1, 9429.4827, 58020,58021,58022,
9515, 5246, 116.1864, 66.1095, 111, 7, 6, 24199.0083, 57760,57793,57766,57735,57738,57742,57789,
9516, 5247, 159.8832, 39.5545, 111, 6, 6, 24657.5615, 57825,57762,58091,57708,57794,57823,
9517, 5248, 78.9003, 24.5612, 100, 13, 11, 61289.1919, 57760,57732,57733,57734,57705,58058,58086,58033,
9518, 5225, 7.8237, 54.757, 100, 19, 22, 76824.3155466, 57729,58114,58083,58087,58086,58054,57761,57706,58059,58063,58058,
9519, 5199, 11.8325, 85.251, 100, 12, 11, 35483.2861, 57736,57760,58083,58028,58121,
9529, 5197, 110.4692, 2.6958, 100, 3, 3, 13157.4578, 57707,57735,57711,
9530, 5197, 110.4692, 2.6958, 200, 3, 3, 13827.9158, 57712,57737,57708,
9531, 5198, 114.0429, 4.5068, 100, 3, 3, 13287.261, 57712,57737,57706,
9532, 5198, 114.0429, 4.5068, 200, 3, 3, 14474.9508, 57761,57790,57742,
9533, 5249, 83.5496, -5.2996, 100, 6, 5, 24640.6607, 57762,57737,58058,58060,57794,58063,
9534, 5250, 142.2501, 47.8666, 111, 6, 6, 28312.864, 57762,57765,
9535, 5196, 335.6682, 50.1296, 210, 6, 3, 14200.0788, 58115,58118,57735,58088,57738,58092,
9536, 5196, 335.6682, 50.1296, 320, 3, 3, 11660.5936, 58120,58117,
9537, 5245, 86.6, 8.99, 210, 2, 1, 7355.9857, 58115,58116,
9538, 5245, 86.6, 8.99, 310, 1, 1, 6671.9606, 58067,
9539, 5246, 116.1864, 66.1095, 211, 6, 6, 26987.7377, 57825,57795,57761,57707,57821,57791,
9540, 5179, 143.9769, 55.5453, 211, 6, 6, 25170.2854, 57761,57765,57736,57706,57742,57711,
9541, 5179, 143.9769, 55.5453, 321, 6, 6, 29088.2179, 57792,57762,57795,57712,57820,57791,
9542, 5251, 43.5, 60.65, 400, 1, 1, 5972.9038, 57733,
9543, 5168, 39.1804, 27.2798, 100, 3, 3, 12031.8257, NOT,OBSERVED
9544, 5180, 208.8178, 33.0428, 111, 6, 6, 21598.4651, 57824,57742,57823,
9545, 5178, 165.8775, 11.0929, 211, 6, 6, 30722.6572, 57800,57764,57734,
9658, 5276, 226.5831, 36.6831, 111, 6, 6, 31548.9448, 57849,57794,57827,57822,57831,
9659, 5271, 84.2507, -6.8994, 110, 3, 2, 13462.0567, 57792,57793,57790,
9660, 5272, 84.4999, -7.2005, 100, 3, 1, 10507.0448, 57792,57793,57790,
9661, 5273, 85.2001, -8.6996, 110, 1, 1, 5062.1744, 57795,
9662, 5274, 51.62, 49.0, 100, 6, 6, 24706.9699, 58179,58148,58097,57821,
9663, 5270, 151.7499, 26.0833, 111, 6, 6, 29226.945, 57793,57819,57796,57822,
9664, 5195, 322.8131, 59.6351, 210, 5, 3, 16128.1184, 58064,57931,58061,57934,58083,
9665, 5180, 208.8178, 33.0428, 211, 6, 6, 25266.2318, 57876,57858,57852,
9666, 5246, 116.1864, 66.1095, 321, 7, 6, 27719.3721, 57827,58054,58087,58059,58063,58097,58067,
9667, 5247, 159.8832, 39.5545, 211, 7, 6, 23963.9685, 58144,58115,58119,58123,58126,58096,58143,
9668, 5186, 217.993, 50.2091, 421, 6, 6, 29223.3195, 57828,57831,57849,57819,57852,57822,
9669, 5270, 151.7499, 26.0833, 111, 6, 6, 29226.945, 57825,57765,
9670, 5250, 142.2501, 47.8666, 111, 6, 6, 28312.864, 57800,57793,57796,57790,
9671, 5248, 78.9003, 24.5612, 100, 13, 11, 61289.1919, 58068,57820,57789,58181,58039,
9672, 5178, 165.8775, 11.0929, 321, 7, 6, 40101.0315, 57826,57765,57821,
9679, 5292, 254.5854, 10.8693, 111, 6, 6, 23427.2145, 57824,57857,57860,57863,57849,57854,
9680, 5292, 254.5854, 10.8693, 211, 6, 6, 33817.3313, 57858,57861,57877,57881,57851,57886,
9681, 5270, 151.7499, 26.0833, 211, 7, 6, 23084.9919, 57824,57794,58061,58069,57847,57851,57820,
9682, 5178, 165.8775, 11.0929, 421, 7, 6, 26235.3531, 57881,57877,
9683, 5180, 208.8178, 33.0428, 321, 6, 6, 24951.5148, 57881,57859,57877,57915,57911,
9684, 5121, 206.0109, -0.0778, 321, 6, 6, 21850.8871, 57792,57793,58149,57801,58156,58176,
9685, 5121, 206.0109, -0.0778, 421, 6, 6, 21141.3491, 57857,57828,57833,57876,57849,57823,
9686, 5190, 284.6302, -9.7765, 320, 3, 3, 9782.8623, 57908,57917,57886,
9687, 5276, 226.5831, 36.6831, 211, 6, 6, 29683.4536, 57883,57890,57859,57862,57887,
9688, 5276, 226.5831, 36.6831, 111, 6, 6, 31548.9448, 57800,
9689, 5179, 143.9769, 55.5453, 421, 7, 6, 21883.1132, 57825,57829,58089,58095,58098,57849,57821,
9690, 5247, 159.8832, 39.5545, 321, 6, 6, 27818.6169, 58146,58117,58120,58124,58097,57850,
9691, 5270, 151.7499, 26.0833, 321, 7, 6, 27508.5611, 57826,58119,58121,58127,57851,57852,57821,
9692, 5250, 142.2501, 47.8666, 211, 6, 6, 26636.6587, 57852,57828,
9725, 5180, 208.8178, 33.0428, 421, 6, 6, 24644.4418, 57884,57909,
9726, 5246, 116.1864, 66.1095, 421, 6, 6, 23777.5148, 58145,58089,58123,58126,58096,57878,
9727, 5250, 142.2501, 47.8666, 321, 6, 6, 23884.4203, 57856,57876,57820,57829,
9728, 5176, 102.7, -4.45, 100, 26, 24, 101355.15715, 58115,58087,58173,58143,
9729, 5250, 142.2501, 47.8666, 211, 6, 6, 26636.6587, 57825,57819,57822,57849,
9730, 5180, 208.8178, 33.0428, 211, 6, 6, 25266.2318, 57883,57908,57879,
9772, 5276, 226.5831, 36.6831, 321, 6, 6, 26690.0979, 57858,57829,57832,57850,57853,57855,
9773, 5276, 226.5831, 36.6831, 421, 6, 6, 30896.6022, 57857,57860,57863,57833,57851,57854,
9774, 5247, 159.8832, 39.5545, 421, 6, 6, 24338.1558, 58179,58150,58121,58147,58153,58174,
9775, 5250, 142.2501, 47.8666, 421, 6, 6, 20717.4523, 57827,58116,58119,58089,58095,58098,
9776, 5270, 151.7499, 26.0833, 421, 6, 6, 25454.2305, 58145,58148,58151,58120,58154,58174,
9777, 5180, 208.8178, 33.0428, 321, 6, 6, 24951.5148, 57859,57886,
9778, 5180, 208.8178, 33.0428, 421, 6, 6, 24644.4418, 57856,57860,57853,57878,
9779, 5178, 165.8775, 11.0929, 421, 7, 6, 26235.3531, 57849,57858,57885,57886,57855,
9780, 5250, 142.2501, 47.8666, 321, 6, 6, 23884.4203, 57826,57851,
9800, 5190, 284.6302, -9.7765, 420, 3, 3, 10782.3465, 57909,57918,57941,
9801, 5156, 277.9979, 3.6788, 320, 7, 3, 11170.7868, 58176,58209,58179,58183,57940,57877,
9802, 5156, 277.9979, 3.6788, 420, 5, 3, 12887.9391, 58212,58180,57941,58215,
9803, 5006, 288.4125, 46.8752, 100, 17, 18, 62400.0485, 58241,57935,58293,57942,57879,57909,
9804, 5330, 164.0, 48.7333, 111, 7, 6, 26701.0138, 58119,58124,58127,58098,57876,57879,57883,
9805, 5330, 164.0, 48.7333, 211, 6, 6, 25937.4812, 58153,57876,57878,57914,57883,57887,
9806, 5181, 199.5719, 71.9752, 421, 6, 6, 20408.9532, NOT,OBSERVED
9807, 5131, 240.4999, 6.1666, 421, 6, 6, 27732.9317, 57888,57884,57877,
9808, 5121, 206.0109, -0.0778, 421, 6, 6, 21141.3491, NOT,OBSERVED
9857, 5132, 271.5123, -8.6512, 420, 3, 3, 12761.266, 57889,57908,57916,
9858, 5292, 254.5854, 10.8693, 321, 6, 6, 23582.0209, 57888,57879,57936,57914,57883,57917,
9859, 5292, 254.5854, 10.8693, 421, 7, 6, 26764.5587, 57889,58152,58153,57939,57909,57942,57915,
9860, 5007, 285.0706, 45.213, 100, 17, 18, 62479.6703, 57920,58209,58187,58290,57938,57908,57941,57879,58261,57940,57918,57919,
9861, 5004, 295.6957, 49.9017, 100, 18, 18, 62146.6106, 58208,58242,58184,57935,57938,57939,57909,57878,58263,
9862, 2433, 194.641601562, 27.6884689331, 100, 3, 1, 3794.7272, 58162,58198,58199,
9863, 2434, 193.975830078, 27.3407039642, 100, 2, 1, 7109.0621, 57888,57889,
9864, 2435, 215.247497559, 51.095451355, 100, 1, 1, 4515.5788, 57891,
9865, 2436, 223.880889893, 50.4491233826, 100, 1, 1, 6051.9507, 57894,
9866, 2437, 243.728317261, 32.6356544495, 100, 3, 1, 5665.7364, 58224,58222,58223,
9867, 2438, 221.755355835, 48.8199920654, 100, 3, 1, 6392.0539, 58217,58219,58220,
9868, 2439, 219.03666687, 46.7451896667, 100, 1, 1, 5791.2831, 57893,
9869, 2440, 247.77935791, 39.8614501953, 100, 2, 1, 5588.7747, 57899,57900,
9870, 2441, 231.599700928, 43.8761329651, 100, 4, 1, 11258.6111, 57905,57901,57902,57917,
9871, 2442, 228.853912354, 41.8990058899, 100, 1, 1, 5442.7938, 57898,
9872, 2443, 232.226013184, 41.5904884338, 100, 5, 1, 12110.2684, 57922,57923,57932,57933,57902,
9873, 2444, 194.609710693, 27.9860076904, 100, 2, 1, 5722.2006, 58242,58243,
9874, 2445, 194.172027588, 28.2132472992, 100, 2, 1, 5564.6901, 58117,58118,
9875, 2446, 194.897323608, 27.8965549469, 100, 3, 1, 5211.661, 58243,58244,58247,
9876, 2447, 195.88381958, 27.5317764282, 100, 2, 1, 10551.6371, 57896,57895,
9877, 2448, 195.146987915, 27.960817337, 100, 1, 1, 5831.5647, 58248,
9878, 2449, 201.461486816, 25.3115921021, 100, 3, 1, 4731.6926, 58130,58132,58135,
9879, 2450, 198.24546814, 27.3513717651, 100, 3, 1, 5109.8022, 58216,58201,58215,
9880, 2451, 196.274307251, 28.110994339, 100, 2, 1, 5877.7997, 58224,58223,
9881, 2452, 204.801574707, 24.3542499542, 100, 3, 1, 5674.3035, 57898,57900,57901,
9882, 2453, 206.355865479, 24.2492961884, 100, 1, 1, 4680.9652, 58216,
9883, 2454, 255.385864258, 32.8914070129, 100, 2, 1, 7475.1041, 57920,57919,
9884, 2455, 206.022872925, 52.767780304, 100, 2, 1, 3543.49167307, 58158,58159,
9885, 2456, 239.653793335, 23.231092453, 100, 2, 1, 5612.7314, 58253,58254,
9886, 2457, 237.403839111, 25.4556255341, 100, 1, 1, 5809.3781, 58247,
9887, 2458, 238.761291504, 28.9464492798, 100, 4, 1, 8860.0192, 58280,58258,58277,58271,
9888, 2459, 236.813049316, 27.4378910065, 100, 3, 1, 8037.278, 57923,57933,57934,
9889, 2460, 234.652984619, 25.7775363922, 100, 1, 1, 5016.3781, 58250,
9890, 2461, 232.714569092, 30.1743850708, 100, 2, 1, 6594.5681, 58232,58231,
9891, 2462, 228.504989624, 28.8149318695, 100, 1, 1, 5401.7755, 57897,
9892, 2463, 247.513748169, 23.9268989563, 100, 2, 1, 5376.4005, 58256,58255,
9893, 2464, 255.439346313, 24.8250274658, 100, 3, 1, 6428.8894, 58008,58009,58222,
9894, 2465, 251.536529541, 20.7147712708, 100, 6, 1, 10835.8075, 57931,58219,58220,57934,58201,58205,
9974, 5437, 282.89062, 0.0606, 100, 1, 1, 3617.7997, 57915,
9975, 5438, 298.4439, 18.779, 110, 8, 3, 15970.5974, 57921,58241,58225,58226,58227,58294,58232,58237,
9976, 5191, 288.6869, -1.7859, 320, 3, 3, 11744.4868, 57915,57940,57911,
9977, 5191, 288.6869, -1.7859, 420, 5, 3, 12502.3083, 58200,58208,58211,57917,
9978, 5192, 295.7406, 11.3801, 210, 3, 3, 12524.4391, 57913,57916,57941,
9979, 5276, 226.5831, 36.6831, 421, 6, 6, 30896.6022, NOT,OBSERVED
9980, 5182, 225.406, 21.8472, 421, 6, 6, 31397.3615, 57913,57935,57908,57916,
9981, 5180, 208.8178, 33.0428, 321, 6, 6, 24951.5148, NOT,OBSERVED
9982, 5180, 208.8178, 33.0428, 421, 6, 6, 24644.4418, NOT,OBSERVED
9983, 5276, 226.5831, 36.6831, 211, 6, 6, 29683.4536, 57914,
9984, 5007, 285.0706, 45.213, 100, 17, 18, 62479.6703, 58234,58237,58238,
10001, 2284, 134.41357, 57.604214, 100, 2, 1, 4999.157, 57372,57373,
10002, 5114, 80.0, 24.5, 211, 6, 6, 29452.2734, NOT,OBSERVED
10003, 5114, 80.0, 24.5, 211, 6, 6, 29452.2734, NOT,OBSERVED
10008, 5001, 289.5332, 50.8338, 200, 2, 1, 4822.9258, 57936,57938,
10009, 5008, 281.9166, 43.4529, 300, 1, 1, 5020.0503, 57939,
10010, 5015, 296.1292, 43.5167, 400, 2, 1, 3562.427, 57938,57940,
10011, 5016, 292.7707, 42.0902, 200, 1, 1, 3293.7176, 57942,
10012, 5017, 289.5624, 40.5389, 200, 1, 1, 4255.5347, 57942,
10013, 5020, 294.6833, 39.6141, 200, 2, 1, 6225.9009, 58036,58028,
10014, 5004, 295.6957, 49.9017, 100, 18, 18, 62146.6106, 58233,58290,58245,58295,
10015, 5006, 288.4125, 46.8752, 100, 17, 18, 62400.0485, 58243,58181,58290,58206,58262,58234,58238,
10016, 5006, 288.4125, 46.8752, 100, 17, 18, 62400.0485, 58217,58292,58028,
10017, 5007, 285.0706, 45.213, 100, 17, 18, 62479.6703, NOT,OBSERVED
10018, 5156, 277.9979, 3.6788, 320, 7, 3, 11170.7868, 58210,
10019, 5156, 277.9979, 3.6788, 420, 5, 3, 12887.9391, 58223,
10020, 5191, 288.6869, -1.7859, 420, 5, 3, 12502.3083, 57942,
10021, 5437, 282.89062, 0.0606, 100, 1, 1, 3617.7997, NOT,OBSERVED
10022, 5458, 303.8627, 24.1486, 110, 3, 3, 10894.0301, 58059,58244,58063,
10023, 5193, 292.2576, 30.2936, 320, 4, 3, 12252.8278, 58216,58243,58213,58247,
10024, 5438, 298.4439, 18.779, 220, 3, 3, 16854.5211, 58056,58033,58215,
10025, 5438, 298.4439, 18.779, 320, 4, 3, 14899.1143, 58297,58034,58243,58238,
10026, 5016, 292.7707, 42.0902, 300, 2, 1, 6762.0584, 58053,58054,
10027, 5017, 289.5624, 40.5389, 300, 2, 1, 6933.4822, 58033,58029,
10028, 5018, 286.4874, 38.9081, 300, 1, 1, 5578.3081, 58029,
10029, 5019, 297.9375, 40.9965, 300, 2, 1, 8567.232, 58008,58007,
10030, 5020, 294.6833, 39.6141, 300, 2, 1, 8343.5493, 58056,58055,
10031, 5004, 295.6957, 49.9017, 100, 18, 18, 62146.6106, 58300,58244,
10088, 5478, 11.0, 41.25, 110, 10, 10, 47751.2811, 58114,58083,58086,58055,58058,58087,58061,58063,58091,
10089, 5480, 55.9, 32.0, 110, 0, 3, 0.0, NOT,OBSERVED
10090, 5458, 303.8627, 24.1486, 320, 0, 3, 0.0, NOT,OBSERVED
10091, 5458, 303.8627, 24.1486, 210, 0, 3, 0.0, NOT,OBSERVED
10092, 5195, 322.8131, 59.6351, 420, 0, 3, 0.0, NOT,OBSERVED
10093, 5195, 322.8131, 59.6351, 320, 1, 3, 2450.0425, 58009,
10094, 5196, 335.6682, 50.1296, 420, 1, 3, 5864.3241, 58010,
10095, 5438, 298.4439, 18.779, 420, 0, 3, 0.0, NOT,OBSERVED
10096, 5007, 285.0706, 45.213, 100, 17, 18, 62479.6703, 58007,
10097, 5479, 23.4639, 30.6237, 110, 3, 3, 15340.2517, 58056,58084,58060,
10098, 5479, 23.4639, 30.6237, 210, 2, 3, 14594.2459, 58059,58085,
10099, 5479, 23.4639, 30.6237, 310, 3, 3, 18129.5902, 58059,58067,
10100, 5480, 55.9, 32.0, 210, 5, 3, 18145.5191, 58058,58087,58084,58061,58085,
10101, 5458, 303.8627, 24.1486, 420, 3, 3, 12376.1372, 58273,58300,58277,
10102, 5153, 328.3787, 46.634, 420, 3, 3, 9931.1049, 58289,58084,58087,
10141, 2431, 55.910158, 68.438936, 111, 2, 1, 2766.1602, 58048,58049,
10142, 2431, 55.910158, 68.438936, 211, 5, 1, 8165.9622, 58072,58073,58051,58052,58071,
10143, 2431, 55.910158, 68.438936, 311, 2, 1, 1788.8306, 58073,58074,
10144, 2431, 55.910158, 68.438936, 411, 2, 1, 1160.1784, 58076,58077,
10145, 2431, 55.910158, 68.438936, 511, 2, 1, 2907.7126, 58081,58044,
10146, 2431, 55.910158, 68.438936, 621, 2, 1, 3070.156, 58046,58047,
10147, 2431, 55.910158, 68.438936, 721, 2, 1, 1201.4521, 58080,58079,
10148, 2431, 55.910158, 68.438936, 821, 0, 1, 0.0, NOT,OBSERVED
10149, 2431, 55.910158, 68.438936, 921, 0, 1, 0.0, NOT,OBSERVED
10150, 2431, 55.910158, 68.438936, 1021, 0, 1, 0.0, NOT,OBSERVED
10213, 2466, 122.764556885, 42.9851531982, 100, 4, 1, 14317.0836, 58080,
10214, 2467, 122.543800354, 34.9627571106, 100, 6, 1, 12269.4173, 58076,58077,
10215, 2468, 123.182670593, 37.3026618958, 100, 4, 1, 17892.2694, 58099,58100,58101,
10216, 2469, 117.737586975, 17.7603244781, 100, 2, 1, 5667.3126, 58072,58070,
10217, 2470, 118.831977844, 15.3552875519, 100, 4, 1, 11888.9326, 58074,58075,
10218, 2471, 119.041023254, 17.4608669281, 100, 2, 1, 11154.1052, 58073,
10219, 2472, 125.159103394, 22.1265182495, 100, 3, 1, 10061.0976, 58107,
10220, 2473, 121.834587097, 32.6021652222, 100, 7, 1, 16940.8251, 58130,58138,58142,58143,
10221, 2474, 123.156845093, 24.1529426575, 100, 3, 1, 7800.7494, 58075,58076,58077,
10222, 2475, 43.7922119141, -8.00178243002, 100, 0, 1, 0.0, NOT,OBSERVED
10223, 2476, 32.69307, 7.21042851136e-08, 100, 0, 1, 0.0, NOT,OBSERVED
10224, 2477, 35.68307, -4.59204765609e-08, 100, 5, 1, 16732.3868, NOT,OBSERVED
10225, 2478, 36.61307, -3.44819674871e-08, 100, 5, 1, 12903.3735, NOT,OBSERVED
10226, 2479, 36.97307, -1.85368159531e-08, 100, 0, 1, 0.0, NOT,OBSERVED
10300, 5016, 292.7707, 42.0902, 400, 2, 1, 5275.9592, 58280,58281,
10301, 5020, 294.6833, 39.6141, 400, 3, 1, 4757.766, 58282,58283,58284,
10302, 5551, 100.27, 9.68, 100, 6, 6, 30944.0155, 58086,58089,58061,58096,58067,58068,
10303, 5479, 23.4639, 30.6237, 410, 1, 3, 2313.9348, 58086,
10304, 5552, 132.8298, 11.7985, 100, 7, 6, 30914.3923, 58144,58209,58148,58151,58127,58096,
10305, 5478, 11.0, 41.25, 110, 10, 10, 47751.2811, 58117,
10343, 5330, 164.0, 48.7333, 321, 7, 6, 35752.7389, 58208,58180,58213,58120,58155,58152,58206,
10344, 5330, 164.0, 48.7333, 421, 6, 6, 23095.2872, 58212,58181,58184,58230,58233,58236,
10345, 5124, 177.5858, 34.449, 421, 6, 6, 26452.0536, NOT,OBSERVED
10346, 5552, 132.8298, 11.7985, 100, 7, 6, 30914.3923, 58091,
10347, 5598, 9.4224, 38.793499, 110, 3, 3, 13562.5941, 58116,58119,
10348, 5599, 38.514999, 34.233601, 110, 3, 3, 15306.9648, NOT,OBSERVED
10349, 5600, 349.08911, 34.060902, 110, 4, 3, 14518.5852, 58297,58290,58300,58293,
10350, 5601, 37.5406, 29.6546, 110, 3, 3, 13284.6156366, NOT,OBSERVED
10351, 5602, 32.2878, 36.2827, 110, 2, 3, 9378.7941, NOT,OBSERVED
10352, 5603, 17.366501, 38.310799, 110, 3, 3, 11413.2652, NOT,OBSERVED
10353, 5604, 26.6015, 36.663799, 110, 3, 3, 11728.2968754, NOT,OBSERVED
10354, 5605, 29.931101, 34.6749, 110, 1, 3, 4472.1239, NOT,OBSERVED
10355, 5606, 34.8974, 41.931599, 110, 3, 3, 15192.102, 58144,58121,58118,
10356, 5607, 41.796799, 39.6311, 110, 3, 3, 13310.9328, 58120,58146,58150,
10357, 5608, 55.568001, 32.308399, 110, 2, 3, 6735.7288, 58089,
10358, 5609, 51.274601, 27.5989, 110, 4, 3, 11843.0579, 58088,58089,58119,
10359, 5610, 84.458702, 66.875702, 110, 3, 3, 16280.8806, 58145,58115,58148,
10360, 5611, 62.8013, 26.5096, 110, 3, 3, 11438.2897, 58149,
10361, 5611, 62.8013, 26.5096, 210, 3, 3, 14673.7896452, NOT,OBSERVED
10362, 5612, 58.161499, 22.248699, 110, 4, 3, 13442.7173, 58121,58146,58151,
10363, 5613, 45.750301, 26.8972, 110, 3, 3, 12715.9828, 58147,58092,58118,
10364, 5614, 99.459999, 68.987, 110, 3, 3, 10881.4851, 58120,58117,58143,
10365, 5615, 71.444504, 6.7888, 110, 3, 3, 13450.778, 58096,58117,58149,
10366, 5616, 111.0985, 57.4534, 110, 3, 3, 13547.1916, 58116,58119,
10367, 5618, 76.508698, 10.0925, 110, 3, 3, 15083.3236, 58120,58176,58150,
10368, 5619, 109.6257, 75.017097, 110, 3, 3, 14901.5862, 58145,58116,58148,
10369, 5620, 105.439, 68.674004, 110, 4, 3, 12615.9969, 58144,58147,58122,58123,
10370, 5621, 112.9791, 59.548, 110, 3, 3, 13413.0725, 58144,58121,58118,
10371, 5622, 95.798302, 54.715, 110, 3, 3, 12366.9285, 58121,58147,58116,
10372, 5623, 100.6974, 46.732498, 110, 3, 3, 12850.5082, 58152,58124,58149,
10373, 5624, 95.165497, 74.301903, 110, 3, 3, 11304.9867, 58145,58123,58119,
10374, 5625, 133.0105, 68.436897, 110, 3, 3, 11188.1708, 58146,58115,58118,
10375, 5626, 110.1613, 27.197001, 110, 3, 3, 15398.568, 58179,58174,58150,
10376, 5627, 119.4391, 7.1882, 110, 3, 3, 11075.8067, 58146,58124,58117,
10377, 5628, 105.9372, 56.5336, 110, 3, 3, 11749.1131, 58120,58145,58117,
10378, 5629, 109.1892, 48.552101, 110, 3, 3, 13237.5699, 58153,58149,58175,
10379, 5630, 124.8985, 9.8058, 110, 3, 3, 13282.5795, 58154,58174,58118,
10380, 5631, 122.7296, 21.363899, 110, 3, 3, 10918.4704, 58201,58181,58151,
10381, 5632, 126.5145, 22.7869, 110, 3, 3, 13754.3884, 58180,58206,58183,
10382, 5633, 125.6449, 16.9631, 110, 3, 3, 14335.1809, 58201,58180,58175,
10383, 5634, 135.265, 70.865799, 110, 4, 3, 11203.3469, 58152,58146,58173,58126,
10384, 5635, 127.3059, 63.391701, 110, 3, 3, 14361.0904, 58155,58149,58118,
10385, 5636, 138.2168, -1.3839, 110, 3, 3, 14380.0518, 58175,58148,58151,
10386, 5637, 124.4484, 49.248001, 110, 4, 3, 12475.4418, 58211,58181,58205,58175,
10387, 5638, 128.7874, 42.8731, 110, 3, 3, 12172.6171, 58155,58150,
10388, 5639, 123.7856, 35.172199, 110, 3, 3, 11232.2015, 58236,58182,
10389, 5640, 123.8614, 39.941502, 110, 3, 3, 13185.1501, 58156,58206,58182,
10390, 5641, 125.0945, 55.866299, 110, 3, 3, 11396.5344, 58176,58153,58147,
10480, 2431, 55.910158, 68.438936, 1132, 0, 1, 0.0, NOT,OBSERVED
10481, 2431, 55.910158, 68.438936, 1232, 0, 1, 0.0, NOT,OBSERVED
10482, 2431, 55.910158, 68.438936, 1332, 0, 1, 0.0, NOT,OBSERVED
10483, 2431, 55.910158, 68.438936, 1442, 0, 1, 0.0, NOT,OBSERVED
10484, 2431, 55.910158, 68.438936, 1542, 0, 1, 0.0, NOT,OBSERVED
10485, 2431, 55.910158, 68.438936, 1642, 0, 1, 0.0, NOT,OBSERVED
10486, 2431, 55.910158, 68.438936, 1752, 0, 1, 0.0, NOT,OBSERVED
10487, 2431, 55.910158, 68.438936, 1852, 0, 1, 0.0, NOT,OBSERVED
10488, 2431, 55.910158, 68.438936, 1952, 0, 1, 0.0, NOT,OBSERVED
10489, 2431, 55.910158, 68.438936, 2062, 0, 1, 0.0, NOT,OBSERVED
10490, 2431, 55.910158, 68.438936, 2162, 0, 1, 0.0, NOT,OBSERVED
10491, 2431, 55.910158, 68.438936, 2262, 0, 1, 0.0, NOT,OBSERVED
10492, 2466, 123.909934998, 56.9570579529, 100, 4, 1, 14317.0836, 58196,58197,58191,
10493, 2467, 123.62676239, 51.948589325, 100, 6, 1, 12269.4173, 58162,58171,58172,58159,
10494, 2468, 124.99760437, 54.2846450806, 100, 4, 1, 17892.2694, 58184,
10495, 2469, 124.458076477, 47.8312797546, 100, 2, 1, 5667.3126, NOT,OBSERVED
10496, 2470, 124.922805786, 41.152797699, 100, 4, 1, 11888.9326, 58182,58183,
10497, 2471, 121.514060974, 17.9005088806, 100, 2, 1, 11154.1052, 58108,
10498, 2472, 131.179992676, 26.8863716125, 100, 3, 1, 10061.0976, 58104,58103,
10499, 2473, 132.168029785, 28.8299674988, 100, 7, 1, 16940.8251, 58186,58187,58190,
10500, 2474, 136.448013306, 31.4463672638, 100, 3, 1, 7800.7494, NOT,OBSERVED
10501, 2475, 133.509490967, 30.9119243622, 100, 0, 1, 0.0, NOT,OBSERVED
10502, 2476, 130.542114258, 30.3791561127, 100, 0, 1, 0.0, NOT,OBSERVED
10503, 2477, 159.808929443, 5.47917461395, 100, 5, 1, 16732.3868, 58218,58252,58253,58254,58255,
10504, 2478, 140.702209473, 34.7041625977, 100, 5, 1, 12903.3735, 58248,58249,58244,58245,58247,
10505, 2479, 139.925994873, 33.5865287781, 100, 0, 1, 0.0, NOT,OBSERVED
10506, 2480, 139.004837036, 34.6413078308, 100, 2, 1, 5540.695, 58184,58183,
10507, 2481, 176.274490356, 48.3495025635, 100, 2, 1, 4997.6978, 58136,58137,
10508, 2482, 182.5128479, 51.9826164246, 100, 5, 1, 11215.6757, 58193,58187,58196,58197,58191,
10509, 2483, 167.059509277, 47.6961174011, 100, 1, 1, 5278.0924, 58133,
10510, 2484, 179.413528442, 54.8683128357, 100, 3, 1, 4569.4596, 58145,58138,58142,
10511, 2485, 131.900466919, 3.77681064606, 100, 3, 1, 9032.8957, 58200,58211,58198,
10512, 2486, 136.074356079, 3.70352697372, 100, 1, 1, 5007.1372, 58197,
10513, 2487, 141.094650269, 0.962773919106, 100, 0, 1, 0.0, NOT,OBSERVED
10514, 2488, 144.611495972, 2.9648733139, 100, 2, 1, 5295.6914, 58115,58116,
10515, 2489, 148.102890015, 5.02070093155, 100, 0, 1, 0.0, NOT,OBSERVED
10516, 2490, 151.517700195, 3.13866758347, 100, 4, 1, 11707.1728, 58216,58213,58214,58215,
10517, 2491, 150.502487183, 5.08575105667, 100, 2, 1, 6591.8513, 58186,58187,
10518, 2492, 152.765365601, 5.2574839592, 100, 0, 1, 0.0, NOT,OBSERVED
10519, 2493, 155.131835938, 5.39854431152, 100, 1, 1, 5290.8386, 58190,
10520, 2494, 157.555633545, 5.35428571701, 100, 0, 1, 0.0, NOT,OBSERVED
10578, 5663, 217.9885, 8.7995, 110, 6, 6, 22667.363, 58178,58181,58150,58183,58154,58157,
10579, 5663, 217.9885, 8.7995, 210, 6, 6, 24486.1323, 58155,58180,58151,58184,58187,58205,
